episode,episode_reward,epsilon
1,-1055.7142707125097,0.9704455335485082
2,-1053.9293104623443,0.9417645335842487
3,-1049.1825993774316,0.9139311852712282
4,-1044.390324992659,0.8869204367171575
5,-1054.1586079176873,0.8607079764250578
6,-1051.1538876131644,0.835270211411272
7,-1050.222559894562,0.8105842459701871
8,-1062.3647302591032,0.7866278610665535
9,-1061.5047881128082,0.7633794943368531
10,-1060.7247191596803,0.7408182206817179
11,-1057.6918611784668,0.7189237334319262
12,-1064.4226278775,0.697676326071031
13,-1048.6956536767825,0.6770568744981647
14,-1057.3477455833204,0.6570468198150567
15,-1067.2061399521435,0.35
16,-1020.2875082087637,0.6187833918061408
17,-1040.6827382486597,0.6004955788122659
18,-1053.2976496152446,0.5827482523739896
19,-1045.1012004759828,0.5655254386995371
20,-1048.7914454644306,0.5488116360940265
21,-1047.0579357744587,0.5325918010068972
22,-1031.4468343870628,0.5168513344916993
23,-1044.3220867887621,0.5015760690660556
24,-1032.8221213044524,0.4867522559599717
25,-1025.850657646028,0.4723665527410147
26,-1042.323662488697,0.4584060113052235
27,-1027.7113311166722,0.44485806622294116
28,-1046.7197468086426,0.43171052342907973
29,-1019.4106344009518,0.418951549247639
30,-1033.270815639706,0.40656965974059917
31,-1023.5144093521801,0.39455371037160114
32,-1039.0813494606273,0.38289288597511206
33,-1025.6565867939362,0.3715766910220457
34,-1032.2410622964464,0.3605949401730783
35,-1026.2309068230102,0.3499377491111553
36,-1031.644393986129,0.3395955256449391
37,-1017.9290088934432,0.3295589610751891
38,-1032.9496769698621,0.31981902181630395
39,-1014.30839567725,0.31036694126548503
40,-1032.476077933519,0.30119421191220214
41,-1024.9017171095616,0.2922925776808594
42,-1025.296105488489,0.2836540264997704
43,-1011.8879155339507,0.27527078308975234
44,-1017.2501180004257,0.2671353019658504
45,-1028.6983844850051,0.25924026064589156
46,-1031.5673564685476,0.2515785530597565
47,-1014.9081473006511,0.2441432831534371
48,-1020.8966746057947,0.23692775868212176
49,-1019.8533780445912,0.22992548518672384
50,-1022.540887441908,0.22313016014842982
