episode,episode_reward,epsilon
57,-3197.5862515633926,0.1808657926171221
58,-3413.9080793033936,0.17552040061699686
59,-3525.4018253358663,0.17033298882540943
60,-3902.6741559003713,0.16529888822158656
61,-4082.8816918905068,0.1604135677751728
62,-3434.9376695932006,0.23567263036799735
63,-3586.6876985779963,0.15107180883637086
64,-3322.0970767508843,0.14660696213035015
65,-3114.029727109475,0.1422740715865136
66,-2894.3406928402837,0.13806923731089282
67,-2417.0589422034755,0.13398867466880499
68,-2691.897200217878,0.1300287108784259
69,-2459.913159078744,0.12618578170503877
70,-2673.9303667385248,0.1224564282529819
71,-3233.9704131407198,0.11883729385240965
72,-3571.9821101187263,0.11532512103806251
73,-3764.1032097674906,0.11191674861732888
74,-4284.29777658399,0.10860910882495801
75,-3944.499434841855,0.10539922456186433
76,-3584.6802126794355,0.10228420671553748
77,-3403.451338226616,0.09926125155964566
78,-2896.445017109392,0.17632763823049302
79,-2852.79782003985,0.09348072627805847
80,-2588.146984806517,0.09071795328941251
81,-2604.280667672516,0.08803683258237259
82,-2967.095674302138,0.08543495096732123
83,-2991.278547020862,0.0829099665751727
84,-3388.835324994754,0.08045960674953244
85,-4044.905503477057,0.07808166600115317
86,-3915.546277417452,0.15577400402284547
87,-3584.3889908296987,0.0735345437630571
88,-2777.1995888731617,0.07136126955638608
89,-2531.97504777438,0.069252225309346
90,-2418.2680599000305,0.06720551273974978
91,-2173.148999130819,0.06521928966812753
92,-2340.8463973674807,0.06329176835964073
93,-2200.975754045241,0.06142121391500013
94,-2030.135523953708,0.05960594270893937
95,-2858.8871741960174,0.057844320874838456
96,-3328.0222421268118,0.056134762834133725
97,-3926.228744515276,0.05447572986918988
98,-3625.492444757023,0.05286572873835037
99,-3566.699713091948,0.051303310331919136
100,-3472.3791152075864,0.05
101,-2684.0537006625673,0.05
102,-2417.217310797889,0.13
103,-2471.521609448013,0.05
104,-2029.121970962151,0.05
105,-2254.6686291891383,0.05
106,-2616.486882839934,0.05
107,-2677.3653643882135,0.05
108,-3029.3034767339705,0.05
109,-3143.621336761833,0.05
110,-3070.417467826861,0.13
111,-3210.2353998215112,0.05
112,-2435.7008492727764,0.05
113,-2337.429585212376,0.05
114,-2248.139672074234,0.05
115,-2028.3297106681857,0.05
116,-1808.362366530986,0.05
117,-1806.4482467532507,0.05
118,-1861.5868988470756,0.05
119,-2339.531479392259,0.05
120,-2942.0231630219496,0.05
121,-3584.7985568572185,0.05
122,-3422.287169713818,0.05
123,-3650.169250221865,0.05
124,-3834.5183806860005,0.05
125,-3120.5856451785658,0.05
126,-2139.730289528321,0.13
127,-2239.6690139329294,0.05
128,-1961.5966726642218,0.05
129,-1956.8554742953274,0.05
130,-2616.5850184717565,0.05
131,-2605.415307406278,0.05
132,-3311.4545967926097,0.05
133,-3199.318142664444,0.05
134,-3242.7709758286946,0.13
135,-3173.846953753382,0.05
136,-2712.6948576204013,0.05
137,-2645.4635915865365,0.05
138,-2171.4224348606076,0.05
139,-2164.3785568352323,0.05
140,-2304.164976302476,0.05
141,-2166.7440029740683,0.05
142,-2097.988074642839,0.13
143,-3081.3926922268583,0.05
144,-2924.6884793339414,0.05
145,-3570.823104712181,0.05
146,-3529.6455226113903,0.05
147,-3449.5244328937843,0.05
148,-3154.0549535375903,0.05
149,-2909.961733570264,0.05
150,-1991.4542692037066,0.13
151,-2407.7877181232325,0.05
152,-1958.1526350164204,0.05
153,-2233.550292772299,0.05
154,-2435.542345701775,0.05
155,-2378.5706090148888,0.05
156,-2993.5103779565543,0.05
157,-3090.805706516403,0.05
158,-2908.480879663053,0.13
159,-2954.4781308046076,0.05
160,-2360.835223732487,0.05
161,-2463.6509918083902,0.05
162,-2342.0418037958443,0.05
163,-2436.5876561454497,0.05
164,-1827.872546136321,0.05
165,-1904.8876476394362,0.05
166,-1818.2821891162894,0.13
167,-2751.3398468385567,0.05
168,-3003.7776488275267,0.05
169,-3436.9769278252497,0.05
170,-3772.573697787244,0.05
171,-3704.33182399621,0.05
172,-3287.3758929655887,0.05
173,-2459.791100994742,0.05
174,-2362.361189713003,0.13
175,-2401.6732317840215,0.05
176,-1838.0844974050997,0.05
177,-1980.0890754483407,0.05
178,-2567.6258215782,0.05
179,-2824.9275920899818,0.05
180,-3031.556416511652,0.05
181,-3129.122391436482,0.05
182,-2918.220449743676,0.13
183,-3166.858572770114,0.05
184,-2622.6994567112997,0.05
185,-1935.038054676028,0.05
186,-2038.9656762396917,0.05
187,-1781.1129693971016,0.05
188,-1699.496302224754,0.05
189,-1759.4884994661552,0.05
190,-1913.0499130889657,0.05
191,-2513.3396440841607,0.05
192,-2762.3752722510253,0.05
193,-3367.053611044248,0.05
194,-3648.2207288648933,0.05
195,-3619.356459418137,0.05
196,-2963.01087938837,0.05
197,-3107.8799382486613,0.05
198,-2691.1731083667255,0.13
199,-2518.6037520333193,0.05
200,-1953.4695243437309,0.05
201,-2112.806658414891,0.05
202,-2489.384204236907,0.05
203,-2749.5238500559353,0.05
204,-3457.9119409035193,0.05
205,-3424.705408007074,0.05
206,-3391.098868674162,0.13
207,-3205.9516326845333,0.05
208,-2351.910768263042,0.05
209,-2323.1774687355864,0.05
210,-1999.393611726351,0.05
211,-1790.0090821695048,0.05
212,-1922.4415105882217,0.05
213,-1907.1727266181842,0.05
214,-1902.0187740339315,0.13
215,-2606.846315586765,0.05
216,-2733.859688331664,0.05
217,-3073.730437032238,0.05
218,-3426.2875628005713,0.05
219,-3394.552828848653,0.05
220,-3355.5888957749703,0.05
221,-3079.7691005251254,0.05
222,-2211.735440438555,0.13
223,-2369.583168432233,0.05
224,-1740.790970400034,0.05
225,-2041.4309930278105,0.05
226,-2421.766004291654,0.05
227,-2330.3845192418084,0.05
228,-2825.5375856219907,0.05
229,-3204.422064740036,0.05
230,-2766.392914260563,0.13
231,-3003.1024811921816,0.05
232,-2303.897740933433,0.05
233,-2328.440716882207,0.05
234,-2032.6290742142592,0.05
235,-2141.624397856649,0.05
236,-1790.984997511201,0.05
237,-1541.4114911631332,0.05
238,-1826.8841779058566,0.13
239,-2947.382377880276,0.05
240,-2715.0440752427676,0.05
241,-3305.786898931081,0.05
242,-3791.976008983678,0.05
243,-3426.263338845645,0.05
244,-3453.868118229264,0.05
245,-2715.470033836493,0.05
246,-2684.171113483142,0.13
247,-2371.4986203975277,0.05
248,-1873.049510536308,0.05
249,-2078.151995633554,0.05
250,-2406.4572318930295,0.05
