episode,episode_reward,epsilon
149,-3525.371944398216,0.13
150,-3634.7564977919988,0.05
151,-3257.646384910471,0.05
152,-3440.338895470831,0.05
153,-3406.4198033618923,0.05
154,-3226.795978560342,0.05
155,-3366.987812191108,0.05
156,-3488.181475021788,0.05
157,-3278.239512621413,0.13
158,-3516.805853750883,0.05
159,-3299.232134361285,0.05
160,-3343.9947896788244,0.05
161,-3204.2300107718775,0.05
162,-3172.1589190633717,0.05
163,-3027.951593123323,0.05
164,-3032.489349262385,0.05
165,-2987.4472831396206,0.13
166,-3474.122005211381,0.05
167,-2835.0477232168128,0.05
168,-3116.3372802662675,0.05
169,-3164.9217646698075,0.05
170,-3103.84156522891,0.05
171,-3289.273553615214,0.05
172,-2826.277682059767,0.05
173,-2965.605573062688,0.13
174,-3283.060823730257,0.05
175,-3041.0398613256402,0.05
176,-3036.886329731936,0.05
177,-3025.4223526274454,0.05
178,-3313.4851418500593,0.05
179,-3370.287511895757,0.05
180,-3100.4704553739084,0.05
181,-3096.375656350958,0.13
182,-3298.3704696849954,0.05
183,-2716.865277780063,0.05
184,-2596.763008213998,0.05
185,-2530.440280196917,0.05
186,-2675.665445541744,0.05
187,-2525.123733748046,0.05
188,-2657.355436387857,0.05
189,-2788.8607166647603,0.05
190,-2949.031485283337,0.05
191,-3059.8852764499325,0.05
192,-2918.5702278836916,0.05
193,-3018.918912206797,0.05
194,-3043.3395137502816,0.05
195,-3146.9001852142046,0.05
196,-3215.978033071025,0.13
197,-3618.4235082446467,0.05
198,-3266.471312696195,0.05
199,-3169.087204309646,0.05
200,-3062.5865427727304,0.05
201,-3202.1893345267054,0.05
202,-3201.0700283059814,0.05
203,-3231.037052365451,0.05
204,-3255.5208539842038,0.13
205,-3534.963990456247,0.05
206,-3148.8637914100213,0.05
207,-3088.7538549068463,0.05
208,-2928.179835490465,0.05
209,-3069.641707714942,0.05
210,-3000.983114834889,0.05
211,-2992.1151242803307,0.05
212,-3124.0438505801417,0.13
213,-3493.2233430069646,0.05
214,-3119.127145223768,0.05
215,-3180.3021912686604,0.05
216,-3044.6216239515325,0.05
217,-3102.752605953486,0.05
218,-3368.9300362357208,0.05
219,-3274.167715636244,0.05
220,-3212.071273534399,0.13
221,-3377.0315599630135,0.05
222,-2983.282017604787,0.05
223,-2968.9426596277403,0.05
224,-2907.281921599844,0.05
225,-3046.4708438993334,0.05
226,-3113.242776926887,0.05
227,-3270.4083926949816,0.05
228,-3528.550539549402,0.13
229,-3463.087430570216,0.05
230,-3223.537881776443,0.05
231,-3451.8486156663425,0.05
232,-3268.3505290290063,0.05
233,-3265.533108879766,0.05
234,-3069.6085749139866,0.05
235,-3036.6983004536273,0.05
236,-2783.926409261784,0.13
237,-3133.5210383641966,0.05
238,-2741.9042995103305,0.05
239,-3089.3828827601674,0.05
240,-3245.040047946645,0.05
241,-2964.0423434126697,0.05
242,-2991.208337184166,0.05
243,-3093.479837984642,0.05
244,-3069.503088161933,0.13
245,-3218.1220422590472,0.05
246,-3009.5432559480405,0.05
247,-3071.97326949955,0.05
248,-3147.3985925789502,0.05
249,-3088.275172614584,0.05
250,-3033.4985916720975,0.05
