episode,episode_reward,actor_loss,critic_loss,exploration_noise
1,-4167.217174910009,,,0.199
2,-2683.1838310286403,4.072381734576475,11.841023208883195,0.19800500000000001
3,-1415.6066842706641,6.05035981614666,7.530225272304657,0.197014975
4,-1251.184830753482,7.937704056459939,6.318920917404875,0.19602990012500002
5,-1226.2512459186837,9.236869388230156,5.3027332707804335,0.19504975062437502
6,-1146.6492837611586,10.188742164113094,4.111575888327332,0.19407450187125314
7,-1231.9607282077195,10.844821673938396,3.557055506818981,0.19310412936189686
8,-1218.457447141409,11.2147400236594,3.219494437972428,0.19213860871508737
9,-1244.5314979320392,11.421787956991182,3.0123993675632503,0.19117791567151193
10,-1347.9718266911805,11.771723913052151,3.0396580455697793,0.19022202609315436
11,-1410.4793485365808,12.252078397217646,3.0944716403149433,0.18927091596268858
12,-1353.523982886225,12.668416870817522,3.49545170965712,0.18832456138287512
13,-1409.6358041766798,12.96291926706285,3.410915360662967,0.18738293857596075
14,-1360.0555949164554,12.94341878665505,3.486818133541208,0.18644602388308096
15,-1246.6388411624357,12.756975761540907,3.512591835189098,0.18551379376366556
16,-1143.677870985819,12.59645907835768,3.498030848728599,0.18458622479484724
17,-1070.582136966288,12.25342672424953,3.4923765024323123,0.183663293670873
18,-1024.8017665985972,11.748671071419961,3.323142644593049,0.18274497720251864
19,-1017.578705701977,11.148000294044717,3.281723129235322,0.18183125231650604
20,-1050.1229753494263,10.568270566566266,3.2051873387812906,0.18092209605492351
21,-1067.2914996752515,10.04468383974757,3.200681486613893,0.1800174855746489
22,-1149.9075481853215,9.487176454780165,3.121218711510819,0.17911739814677563
23,-1253.9865942271426,9.048657705123965,3.1060183369897834,0.17822181115604174
24,-1354.4647532496601,8.739102869604162,3.10933560307069,0.17733070210026153
25,-1428.354351978167,8.562412801803568,3.206451001352992,0.17644404858976023
26,-1467.7329568153946,8.288261072692022,3.376830833180392,0.17556182834681144
27,-1414.1888746491168,8.085063307606958,3.4228936624460657,0.1746840192050774
28,-1360.0746628193883,8.109300130597408,3.483767961593596,0.173810599109052
29,-1304.8818793384125,8.204372636797697,3.3997078124273137,0.17294154611350673
30,-1246.9988557305187,8.390784122350318,3.4554663170362216,0.1720768383829392
31,-1171.6687390604056,8.410160567399027,3.3907070649018376,0.1712164541910245
32,-1195.0743454918265,8.346773281548385,3.4263190181928485,0.17036037192006936
33,-1231.0253215245903,8.429582844523296,3.2912726047473426,0.16950857006046902
34,-1292.8620556518435,8.605850918070828,3.233522013265002,0.16866102721016668
35,-1329.9123306795955,8.84321092266035,3.176799383216508,0.16781772207411585
36,-1359.764468152076,9.206709012865854,3.129726474407817,0.16697863346374528
37,-1366.5088840051321,9.552219199868999,3.225231690599126,0.16614374029642656
38,-1333.8420971500454,9.9212962430442,3.292350381073932,0.16531302159494443
39,-1223.2762066659052,10.315795481951081,3.3584780522281505,0.16448645648696972
40,-1145.5746996302914,10.584414329581865,3.18271930078472,0.16366402420453488
