time_step,reward,cumulative_reward,grid_import_kwh,cumulative_grid_import_kwh
87,0.0,-119.21329918294734,0.0,53.749692380428314
88,0.0,-119.21329918294734,0.0,53.749692380428314
89,-1.844684818865835,-121.05798400181317,0.9598867297172546,54.70957911014557
90,-0.7625046845049307,-121.8204886863181,0.398721843957901,55.10830095410347
91,-1.2193982653837565,-123.03988695170186,0.5945645570755005,55.70286551117897
92,-1.6948650139387722,-124.73475196564063,0.9364479184150696,56.63931342959404
93,-1.1765013990915199,-125.91125336473215,0.5447744131088257,57.184087842702866
94,-1.4662986215503375,-127.37755198628248,0.6589604616165161,57.84304830431938
95,-0.7884688207922181,-128.1660208070747,0.3560788035392761,58.19912710785866
96,-0.8276359971338688,-128.99365680420857,0.35421058535575867,58.55333769321442
97,-0.8442534200653428,-129.8379102242739,0.3527388870716095,58.906076580286026
98,-0.8372938329157971,-130.67520405718972,0.3514370918273926,59.25751367211342
99,-0.8899940932018467,-131.56519815039155,0.35007867217063904,59.60759234428406
100,-3.1355364401027903,-134.70073459049433,1.2545539140701294,60.86214625835419
101,-0.8875380646162322,-135.58827265511056,0.3468944728374481,61.209040731191635
102,-2.4065108116251506,-137.9947834667357,1.0784878730773926,62.28752860426903
103,-2.3834479877915515,-140.37823145452725,1.406815528869629,63.69434413313866
104,-0.4753763018883888,-140.85360775641564,0.26671406626701355,63.96105819940567
105,0.0,-140.85360775641564,0.0,63.96105819940567
106,0.0,-140.85360775641564,0.0,63.96105819940567
107,0.0,-140.85360775641564,0.0,63.96105819940567
108,0.0,-140.85360775641564,0.0,63.96105819940567
109,0.0,-140.85360775641564,0.0,63.96105819940567
110,0.0,-140.85360775641564,0.0,63.96105819940567
111,0.0,-140.85360775641564,0.0,63.96105819940567
112,0.0,-140.85360775641564,0.0,63.96105819940567
113,-1.7444852582999602,-142.5980930147156,0.8948801755905151,64.85593837499619
114,-0.8641863843258647,-143.46227939904148,0.37103885412216187,65.22697722911835
115,-1.6411896056599895,-145.10346900470148,0.7546690702438354,65.98164629936218
116,-0.9523201816460926,-146.05578918634757,0.4469718635082245,66.4286181628704
117,-0.8067470761824268,-146.86253626253,0.3636639416217804,66.79228210449219
118,-1.3098863287127642,-148.17242259124276,0.5967347025871277,67.38901680707932
119,-1.3157201616373984,-149.48814275288015,0.5923177599906921,67.98133456707001
120,-0.8494532284387428,-150.33759598131888,0.35421058535575867,68.33554515242577
121,-0.8387770226244128,-151.1763730039433,0.3527388870716095,68.68828403949738
122,-0.8913200883984188,-152.06769309234173,0.3514370918273926,69.03972113132477
123,-0.910762719158053,-152.97845581149977,0.35007867217063904,69.3897998034954
124,-0.8706995236367903,-153.84915533513657,0.34860697388648987,69.7384067773819
125,-2.4400947971644205,-156.289250132301,0.9524089097976685,70.69081568717957
126,-10.779090708143848,-167.06834084044485,5.020469665527344,75.71128535270691
127,-0.2156421453645739,-167.28398298580942,0.10226792097091675,75.81355327367783
128,0.0,-167.28398298580942,0.0,75.81355327367783
129,-9.37393010070664,-176.65791308651606,4.173412322998047,79.98696559667587
130,0.0,-176.65791308651606,0.0,79.98696559667587
131,0.0,-176.65791308651606,0.0,79.98696559667587
132,0.0,-176.65791308651606,0.0,79.98696559667587
133,0.0,-176.65791308651606,0.0,79.98696559667587
134,0.0,-176.65791308651606,0.0,79.98696559667587
135,0.0,-176.65791308651606,0.0,79.98696559667587
136,0.0,-176.65791308651606,0.0,79.98696559667587
137,-3.426437922137666,-180.08435100865373,1.7877622842788696,81.77472788095474
138,-2.0607499493512442,-182.14510095800497,0.918773353099823,82.69350123405457
139,-2.9808811744460098,-185.12598213245099,1.6380316019058228,84.33153283596039
140,-17.125144301406667,-202.25112643385765,7.694016456604004,92.02554929256439
141,-1.6833962829221796,-203.93452271677984,0.7798219323158264,92.80537122488022
142,-0.9167721767015621,-204.8512948934814,0.4215100109577179,93.22688123583794
143,-0.807549452512196,-205.6588443459936,0.3560788035392761,93.58296003937721
144,-0.804890540063559,-206.46373488605715,0.35421058535575867,93.93717062473297
145,-1.3566512816315595,-207.82038616768872,0.5866090059280396,94.52377963066101
146,-0.8286669088888705,-208.6490530765776,0.33876895904541016,94.86254858970642
147,-0.8088447431997187,-209.45789781977732,0.3348560631275177,95.19740465283394
148,-0.8833180655852175,-210.34121588536254,0.34860697388648987,95.54601162672043
149,-0.8630253336608007,-211.20424121902334,0.3450120687484741,95.8910236954689
150,-2.6822477738027373,-213.8864889928261,1.2575488090515137,97.14857250452042
151,-0.8248663859641379,-214.71135537879022,0.3870762586593628,97.53564876317978
152,-3.778730317580766,-218.49008569637098,1.4906659126281738,99.02631467580795
153,0.0,-218.49008569637098,0.0,99.02631467580795
154,0.0,-218.49008569637098,0.0,99.02631467580795
155,-10.038658025939913,-228.5287437223109,4.530760765075684,103.55707544088364
156,0.0,-228.5287437223109,0.0,103.55707544088364
157,0.0,-228.5287437223109,0.0,103.55707544088364
158,0.0,-228.5287437223109,0.0,103.55707544088364
159,0.0,-228.5287437223109,0.0,103.55707544088364
160,-0.07814651641491678,-228.6068902387258,0.03444037213921547,103.59151581302285
161,-3.280559384836003,-231.88744962356182,1.4606693983078003,105.05218521133065
162,-2.4802265543430626,-234.36767617790488,1.0783368349075317,106.13052204623818
163,-1.5270268232748854,-235.89470300117978,0.6995631456375122,106.8300851918757
164,-3.1061200037873955,-239.00082300496717,1.4313558340072632,108.26144102588296
165,-1.168731242466538,-240.16955424743372,0.5447744131088257,108.80621543899179
166,-0.790778130912679,-240.9603323783464,0.3604939579963684,109.16670939698815
167,-0.8160532092929713,-241.77638558763937,0.3560788035392761,109.52278820052743
168,-0.8176449743797548,-242.59403056201913,0.35421058535575867,109.87699878588319
169,-0.8055622870535216,-243.39959284907266,0.3527388870716095,110.2297376729548
170,-0.8343866615725897,-244.23397951064524,0.3514370918273926,110.58117476478219
171,-0.8566819802320158,-245.09066149087727,0.35007867217063904,110.93125343695283
172,-0.8914695264039665,-245.98213101728123,0.34860697388648987,111.27986041083932
173,-7.66504753626723,-253.64717855354846,2.916538715362549,114.19639912620187
174,-0.9889809638814654,-254.63615951742992,0.384336918592453,114.58073604479432
175,-0.3364527383522035,-254.9726122557821,0.1516353189945221,114.73237136378884
176,-2.573681859972953,-257.5462941157551,1.1688817739486694,115.90125313773751
177,0.0,-257.5462941157551,0.0,115.90125313773751
178,0.0,-257.5462941157551,0.0,115.90125313773751
179,0.0,-257.5462941157551,0.0,115.90125313773751
180,0.0,-257.5462941157551,0.0,115.90125313773751
181,0.0,-257.5462941157551,0.0,115.90125313773751
182,0.0,-257.5462941157551,0.0,115.90125313773751
183,0.0,-257.5462941157551,0.0,115.90125313773751
184,0.0,-257.5462941157551,0.0,115.90125313773751
185,0.0,-257.5462941157551,0.0,115.90125313773751
186,-1.4933657351629828,-259.03965985091804,0.6814900636672974,116.58274320140481
187,-2.3560195930007466,-261.39567944391877,1.0584359169006348,117.64117911830544
188,-1.832626590344675,-263.2283060342634,0.8434675931930542,118.4846467114985
189,-1.1998922535278589,-264.4281982877913,0.5447744131088257,119.02942112460732
190,-0.7014332163721824,-265.1296315041635,0.3604939579963684,119.3899150826037
191,-0.6765355740414065,-265.8061670782049,0.3560788035392761,119.74599388614297
192,-1.5849944752359002,-267.3911615534408,0.6707591414451599,120.41675302758813
193,-0.8076283067050232,-268.1987898601458,0.34507817029953003,120.76183119788766
194,-0.8525704548647525,-269.0513603150105,0.3514370918273926,121.11326828971505
195,-0.8852221525987565,-269.9365824676093,0.35007867217063904,121.46334696188569
196,-0.8986778417776577,-270.83526030938697,0.34860697388648987,121.81195393577218
197,-0.9160966863447755,-271.7513569957317,0.3487769067287445,122.16073084250093
198,-3.0755781114525007,-274.8269351071842,1.1771295070648193,123.33786034956574
199,-0.256810090517007,-275.0837451977012,0.09793445467948914,123.43579480424523
200,-3.6300042837561706,-278.7137494814574,1.3969422578811646,124.8327370621264
201,0.0,-278.7137494814574,0.0,124.8327370621264
202,0.0,-278.7137494814574,0.0,124.8327370621264
203,0.0,-278.7137494814574,0.0,124.8327370621264
204,0.0,-278.7137494814574,0.0,124.8327370621264
205,0.0,-278.7137494814574,0.0,124.8327370621264
206,-1.0413873945747962,-279.75513687603217,0.487641304731369,125.32037836685777
207,-0.3826343278643492,-280.13777120389653,0.1957930475473404,125.51617141440511
208,0.0,-280.13777120389653,0.0,125.51617141440511
209,-0.3854793567282551,-280.5232505606248,0.1961147040128708,125.71228611841798
210,-0.7715551484057054,-281.29480570903047,0.3991195857524872,126.11140570417047
211,-1.8819736886829295,-283.1767793977134,0.9786856770515442,127.09009138122201
212,-1.2965160839080379,-284.47329548162145,0.6107575297355652,127.70084891095757
213,-1.4120956267998963,-285.88539110842135,0.6353296637535095,128.33617857471108
214,-1.1118878231239364,-286.9972789315453,0.48252609372138977,128.81870466843247
215,-0.9320445580058846,-287.92932348955117,0.3938917815685272,129.212596450001
216,-0.8380049827712905,-288.76732847232245,0.3568393290042877,129.5694357790053
217,-0.8659686470523241,-289.6332971193748,0.34507817029953003,129.91451394930482
218,-1.4538596039735845,-291.08715672334836,0.5692089200019836,130.4837228693068
219,-0.9072864309880098,-291.99444315433635,0.35007867217063904,130.83380154147744
220,-0.9304147818070305,-292.9248579361434,0.34860697388648987,131.18240851536393
221,-4.5204976936132875,-297.44535562975665,1.7313987016677856,132.91380721703172
222,-0.8277443535012026,-298.27309998325785,0.30128347873687744,133.2150906957686
223,-0.1546352985221963,-298.42773528178003,0.057517584413290024,133.27260828018188
224,0.0,-298.42773528178003,0.0,133.27260828018188
225,0.0,-298.42773528178003,0.0,133.27260828018188
226,0.0,-298.42773528178003,0.0,133.27260828018188
227,0.0,-298.42773528178003,0.0,133.27260828018188
228,0.0,-298.42773528178003,0.0,133.27260828018188
229,0.0,-298.42773528178003,0.0,133.27260828018188
230,0.0,-298.42773528178003,0.0,133.27260828018188
231,0.0,-298.42773528178003,0.0,133.27260828018188
232,-8.318055537555303,-306.74579081933535,4.113112926483154,137.38572120666504
233,-0.16126064317720365,-306.9070514625126,0.07977397739887238,137.4654951840639
234,-2.559823576034137,-309.46687503854673,1.3207228183746338,138.78621800243855
235,-1.6324448380778298,-311.0993198766246,0.8556849360466003,139.64190293848515
236,-4.222798161965444,-315.32211803859,2.1950345039367676,141.8369374424219
237,-1.122180393882644,-316.4442984324727,0.6075669527053833,142.4445043951273
238,-1.969387973538839,-318.41368640601155,1.028313398361206,143.4728177934885
239,-0.7104608979839023,-319.12414730399547,0.3560788035392761,143.82889659702778
240,-0.8416776501936738,-319.96582495418915,0.35421058535575867,144.18310718238354
241,-0.8757924583399471,-320.8416174125291,0.3527388870716095,144.53584606945515
242,-0.8730886626579017,-321.714706075187,0.3514370918273926,144.88728316128254
243,-0.8778056440497551,-322.59251171923677,0.35007867217063904,145.23736183345318
244,-0.895849509430688,-323.48836122866743,0.3357362449169159,145.5730980783701
245,-0.7789446487247688,-324.2673058773922,0.3468944728374481,145.91999255120754
246,-0.7741949591676454,-325.0415008365598,0.3362347483634949,146.25622729957104
247,-2.0721210893653583,-327.11362192592514,1.1351090669631958,147.39133636653423
248,-1.4853450964064905,-328.59896702233164,0.7994797825813293,148.19081614911556
249,-0.6153993763725737,-329.2143663987042,0.3520084023475647,148.54282455146313
250,0.0,-329.2143663987042,0.0,148.54282455146313
251,0.0,-329.2143663987042,0.0,148.54282455146313
252,0.0,-329.2143663987042,0.0,148.54282455146313
253,0.0,-329.2143663987042,0.0,148.54282455146313
254,-8.790833806082446,-338.00520020478666,5.203329086303711,153.74615363776684
255,0.0,-338.00520020478666,0.0,153.74615363776684
256,-0.3141737916936677,-338.31937399648035,0.19316093623638153,153.93931457400322
257,-0.9834285626109097,-339.3028025590913,0.5760786533355713,154.5153932273388
258,-1.6631138147519096,-340.9659163738432,0.836626410484314,155.3520196378231
259,-0.9501069244015488,-341.91602329824474,0.5181800127029419,155.87019965052605
260,-2.742788782569505,-344.65881208081424,1.4743767976760864,157.34457644820213
261,-0.7156640974823176,-345.37447617829656,0.3636639416217804,157.7082403898239
262,-0.8181945245041333,-346.1926707028007,0.3604939579963684,158.06873434782028
263,-1.9725048353070065,-348.1651755381077,0.8147399425506592,158.88347429037094
264,-0.8635912191255272,-349.0287667572332,0.35421058535575867,159.2376848757267
265,-0.8414611380718952,-349.8702278953051,0.3527388870716095,159.5904237627983
266,-0.8946880039145224,-350.7649158992196,0.3514370918273926,159.9418608546257
267,-0.9083695597151271,-351.67328545893474,0.35007867217063904,160.29193952679634
268,-0.919965623877306,-352.59325108281206,0.34860697388648987,160.64054650068283
269,-0.896448033588797,-353.48969911640086,0.3468944728374481,160.98744097352028
270,-0.7354888168962134,-354.2251879332971,0.3350120782852173,161.3224530518055
271,-0.24423653114180155,-354.4694244644389,0.11037639528512955,161.43282944709063
272,0.0,-354.4694244644389,0.0,161.43282944709063
273,0.0,-354.4694244644389,0.0,161.43282944709063
274,-0.9464194238137226,-355.4158438882526,0.5311318635940552,161.96396131068468
275,-0.014656435340439434,-355.43050032359304,0.008054452948272228,161.97201576363295
276,0.0,-355.43050032359304,0.0,161.97201576363295
277,0.0,-355.43050032359304,0.0,161.97201576363295
278,0.0,-355.43050032359304,0.0,161.97201576363295
279,-2.054677157851544,-357.48517748144457,1.1855446100234985,163.15756037365645
280,-9.56687499646723,-367.0520524779118,5.726422309875488,168.88398268353194
281,-2.107720891987837,-369.1597733698996,0.9082015156745911,169.79218419920653
282,-2.550015614585603,-371.7097889844852,1.3047536611557007,171.09693786036223
283,-2.5310380390039127,-374.24082702348915,1.331661581993103,172.42859944235533
284,-2.2041475531441166,-376.4449745766333,1.1457839012145996,173.57438334356993
285,-1.572177746058761,-378.017152322692,0.6824634075164795,174.2568467510864
286,-1.1595587332063588,-379.1767110558984,0.588736891746521,174.84558364283293
287,-0.8006278105228299,-379.97733886642123,0.3560788035392761,175.2016624463722
288,-0.8440995477563167,-380.8214384141776,0.35421058535575867,175.55587303172797
289,-0.8512957290607118,-381.6727341432383,0.3527388870716095,175.90861191879958
290,-0.8500416897857217,-382.522775833024,0.3514370918273926,176.26004901062697
291,-0.8721071711344431,-383.39488300415843,0.35007867217063904,176.6101276827976
292,-0.8852833361945841,-384.280166340353,0.34860697388648987,176.9587346566841
293,-0.8667272150092098,-385.1468935553622,0.3487769067287445,177.30751156341285
294,-0.652806685545814,-385.79970024090807,0.3086540102958679,177.6161655737087
295,-0.08987970947901285,-385.8895799503871,0.052045077085494995,177.6682106507942
296,0.0,-385.8895799503871,0.0,177.6682106507942
297,0.0,-385.8895799503871,0.0,177.6682106507942
298,0.0,-385.8895799503871,0.0,177.6682106507942
299,0.0,-385.8895799503871,0.0,177.6682106507942
300,0.0,-385.8895799503871,0.0,177.6682106507942
301,0.0,-385.8895799503871,0.0,177.6682106507942
302,0.0,-385.8895799503871,0.0,177.6682106507942
303,-0.5147905470530076,-386.4043704974401,0.21156826615333557,177.87977891694754
304,-1.3180705560932893,-387.7224410535334,0.5642350912094116,178.44401400815696
305,0.0,-387.7224410535334,0.0,178.44401400815696
306,-0.9783448545220418,-388.7007859080554,0.43507087230682373,178.87908488046378
307,-3.650844130419629,-392.35163003847504,1.6135226488113403,180.49260752927512
308,-2.747053370002459,-395.0986834084775,1.2238845825195312,181.71649211179465
309,-1.0316316495393836,-396.1303150580169,0.45421919226646423,182.17071130406111
310,-0.9656838185130028,-397.0959988765299,0.4215100109577179,182.59222131501883
311,-1.9014290202044017,-398.9974278967343,0.8293225765228271,183.42154389154166
312,-0.8326246089140569,-399.8300525056483,0.35421058535575867,183.77575447689742
313,-0.8402474868426453,-400.670299992491,0.3527388870716095,184.12849336396903
314,-0.8350240745813381,-401.5053240670723,0.3514370918273926,184.47993045579642
315,-0.8527263454881563,-402.3580504125605,0.35007867217063904,184.83000912796706
316,-0.9047754719499381,-403.26282588451045,0.34860697388648987,185.17861610185355
317,-0.8388101815716216,-404.10163606608205,0.3468944728374481,185.525510574691
318,-1.9850994148341214,-406.08673548091616,0.773635745048523,186.29914631973952
319,-6.886202937996495,-412.97293841891263,2.5825929641723633,188.88173928391188
320,0.0,-412.97293841891263,0.0,188.88173928391188
321,0.0,-412.97293841891263,0.0,188.88173928391188
322,0.0,-412.97293841891263,0.0,188.88173928391188
323,0.0,-412.97293841891263,0.0,188.88173928391188
324,-2.1650046751098215,-415.13794309402243,1.2137436866760254,190.0954829705879
325,-2.319064545202006,-417.45700763922446,1.071484088897705,191.16696705948561
326,0.0,-417.45700763922446,0.0,191.16696705948561
327,0.0,-417.45700763922446,0.0,191.16696705948561
328,0.0,-417.45700763922446,0.0,191.16696705948561
329,0.0,-417.45700763922446,0.0,191.16696705948561
330,-0.9435940055918384,-418.4006016448163,0.42546793818473816,191.59243499767035
331,-1.6804886679077753,-420.08109031272403,0.7432829141616821,192.33571791183203
332,-1.4112242199864986,-421.4923145327105,0.6107575297355652,192.9464754415676
333,-1.2238257613356684,-422.71614029404617,0.5447744131088257,193.49124985467643
334,-1.3105482140457714,-424.0266885080919,0.5866143703460693,194.0778642250225
335,-0.8493621851880486,-424.87605069328,0.3560788035392761,194.43394302856177
336,-0.8299290808275259,-425.7059797741075,0.35421058535575867,194.78815361391753
337,-0.8825977468854717,-426.588577520993,0.3527388870716095,195.14089250098914
338,-0.877690330756758,-427.46626785174976,0.3514370918273926,195.49232959281653
339,-0.9245568841820291,-428.3908247359318,0.35007867217063904,195.84240826498717
340,-3.5877748594635706,-431.9785995953954,1.412024736404419,197.2544330013916
341,-0.9012869276321567,-432.87988652302755,0.3450120687484741,197.59944507014006
342,-0.5784795278906169,-433.4583660509182,0.3177548944950104,197.91719996463507
343,-0.1968267505692481,-433.65519280148743,0.10976297408342361,198.0269629387185
344,-1.2105399560788024,-434.8657327575662,0.6695652604103088,198.6965281991288
345,0.0,-434.8657327575662,0.0,198.6965281991288
346,0.0,-434.8657327575662,0.0,198.6965281991288
347,0.0,-434.8657327575662,0.0,198.6965281991288
348,0.0,-434.8657327575662,0.0,198.6965281991288
349,0.0,-434.8657327575662,0.0,198.6965281991288
350,0.0,-434.8657327575662,0.0,198.6965281991288
351,0.0,-434.8657327575662,0.0,198.6965281991288
352,0.0,-434.8657327575662,0.0,198.6965281991288
353,-2.3327644633207227,-437.1984972208869,1.1732442378997803,199.8697724370286
354,-1.1406215714756855,-438.33911879236257,0.5882323384284973,200.45800477545708
355,-1.2907130212221696,-439.62983181358476,0.5922967791557312,201.05030155461282
356,-1.356148421250873,-440.9859802348356,0.6107575297355652,201.66105908434838
357,-5.135122477577897,-446.1211027124135,2.3350934982299805,203.99615258257836
358,-1.0017434557472142,-447.1228461681607,0.4215100109577179,204.41766259353608
359,-0.8524907777765995,-447.97533694593733,0.3560788035392761,204.77374139707536
360,-0.8441281516664372,-448.81946509760377,0.35421058535575867,205.1279519824311
361,-0.8555944597703502,-449.67505955737414,0.3527388870716095,205.48069086950272
362,-0.8591204259514199,-450.53417998332554,0.3514370918273926,205.83212796133012
363,-0.8797292256933286,-451.41390920901887,0.35007867217063904,206.18220663350075
364,-0.8477210654172722,-452.26163027443613,0.3357362449169159,206.51794287841767
365,-0.8974921659944736,-453.1591224404306,0.3468944728374481,206.86483735125512
366,-0.8917027568727065,-454.0508251973033,0.34379640221595764,207.20863375347108
367,-4.964260994466713,-459.01508619177,1.8698327541351318,209.0784665076062
368,0.0,-459.01508619177,0.0,209.0784665076062
369,-0.3274625575252231,-459.34254874929525,0.14676064252853394,209.22522715013474
370,0.0,-459.34254874929525,0.0,209.22522715013474
371,0.0,-459.34254874929525,0.0,209.22522715013474
372,-6.894622171153878,-466.2371709204491,2.5415303707122803,211.76675752084702
373,0.0,-466.2371709204491,0.0,211.76675752084702
374,0.0,-466.2371709204491,0.0,211.76675752084702
375,0.0,-466.2371709204491,0.0,211.76675752084702
376,-5.970317296186477,-472.20748821663557,2.581608533859253,214.34836605470628
377,-3.467902970069789,-475.6753911867054,1.5050020217895508,215.85336807649583
378,-1.820637551123904,-477.4960287378293,0.8175526261329651,216.6709207026288
379,-2.285862412106409,-479.7818911499357,0.9985082149505615,217.66942891757935
380,-3.590717333074266,-483.37260848300997,1.52295982837677,219.19238874595612
381,-2.257485108639215,-485.6300935916492,0.9929230809211731,220.1853118268773
382,-1.0909551519388574,-486.7210487435881,0.48252609372138977,220.66783792059869
383,-0.8551669934566157,-487.5762157370447,0.3560788035392761,221.02391672413796
384,-0.8580540840457331,-488.4342698210904,0.35421058535575867,221.37812730949372
385,-0.8682069091261383,-489.30247673021654,0.3527388870716095,221.73086619656533
386,-0.9042739704660827,-490.2067507006826,0.3514370918273926,222.08230328839272
387,-0.856832465876738,-491.06358316655934,0.35007867217063904,222.43238196056336
388,-0.8924341907168126,-491.95601735727615,0.34860697388648987,222.78098893444985
389,-0.8787047213225112,-492.83472207859865,0.3487769067287445,223.1297658411786
390,-0.7822286741819576,-493.6169507527806,0.30403462052345276,223.43380046170205
391,-0.34249130742876355,-493.95944206020937,0.12697218358516693,223.56077264528722
392,-0.6913578821147591,-494.6507999423241,0.25774627923965454,223.81851892452687
393,0.0,-494.6507999423241,0.0,223.81851892452687
394,0.0,-494.6507999423241,0.0,223.81851892452687
395,0.0,-494.6507999423241,0.0,223.81851892452687
396,-11.328277985760359,-505.97907792808445,5.3932013511657715,229.21172027569264
397,0.0,-505.97907792808445,0.0,229.21172027569264
398,0.0,-505.97907792808445,0.0,229.21172027569264
399,-1.2988420673965417,-507.277919995481,0.6481359601020813,229.85985623579472
400,-2.1441152125286562,-509.4220352080097,0.9426003694534302,230.80245660524815
