time_step,reward,all_rewards,grid_import_Building_1_kwh,grid_import_Building_2_kwh,grid_import_Building_3_kwh,grid_import_kwh,cumulative_grid_import_kwh
204,-0.008555872284915892,-379.56364015917177,0.0,0.008087906055152416,0.0,0.0,335.95982559910044
205,-5.284217197790356,-384.84785735696215,0.0,0.025905432179570198,4.969289779663086,4.905768917873502,340.86559451697394
206,-1.4273727624106476,-386.2752301193728,0.487641304731369,0.0,0.8616608381271362,1.2482894361019135,342.11388395307586
207,-0.4329489700429457,-386.70817908941575,0.1957930475473404,0.05972663313150406,0.1537490040063858,0.40926868468523026,342.5231526377611
208,-0.2461409455792849,-386.954320034995,0.0,0.04585401341319084,0.18682417273521423,0.0,342.5231526377611
209,-1.154039448323476,-388.1083594833185,0.1961147040128708,0.1650208830833435,0.729783296585083,1.0909188836812973,343.6140715214424
210,-2.662184349357988,-390.7705438326765,0.3991195857524872,0.29596030712127686,1.8214954137802124,2.5165753066539764,346.13064682809636
211,-2.9717832975275744,-393.74232713020405,0.9786856770515442,0.3576768636703491,1.472878098487854,2.8092406392097473,348.9398874673061
212,-2.1643820647721306,-395.9067091949762,0.6107575297355652,0.36468249559402466,1.0705604553222656,2.0460004806518555,350.98588794795796
213,-2.3410094646242627,-398.2477186596005,0.6353296637535095,0.3876185119152069,1.1900190114974976,2.212967187166214,353.1988551351242
214,0.0,-398.2477186596005,0.0,0.0,0.0,0.0,353.1988551351242
215,-0.4283379638360397,-398.6760566234365,0.0,0.0,0.4049098789691925,0.0,353.1988551351242
216,-1.0054026056418146,-399.6814592290783,0.34705275297164917,0.1812785416841507,0.42208048701286316,0.950411781668663,354.14926691679284
217,-1.004964652701203,-400.6864238817795,0.34507817029953003,0.18591776490211487,0.41900184750556946,0.9499977827072144,355.09926469950005
218,-1.2381487968670042,-401.9245726786465,0.5692089200019836,0.18461598455905914,0.4166029393672943,1.170427843928337,356.2696925434284
219,-1.0115891500352965,-402.9361618286818,0.35007867217063904,0.1873515099287033,0.4188297688961029,0.9562599509954453,357.22595249442384
220,-1.0430541685473036,-403.9792159972291,0.34860697388648987,0.20223666727542877,0.4351603388786316,0.9860039800405502,358.2119564744644
221,-2.604539729498467,-406.5837557267276,1.7313987016677856,0.23087537288665771,0.49980950355529785,2.462083578109741,360.6740400525741
222,-1.045877067895995,-407.6296327946236,0.30128347873687744,0.2383204847574234,0.44906851649284363,0.9886724799871445,361.6627125325613
223,-0.6232580564883652,-408.25289085111194,0.057517584413290024,0.20612981915473938,0.3255213499069214,0.5891687534749508,362.2518812860362
224,-0.22729242944603076,-408.480183280558,0.0,0.1452266275882721,0.06963396817445755,0.0,362.2518812860362
225,-0.259082653592465,-408.73926593415047,0.0,0.2449120432138443,0.0,0.0,362.2518812860362
226,-0.11204416653543625,-408.8513101006859,0.0,0.10591587424278259,0.0,0.0,362.2518812860362
227,0.0,-408.8513101006859,0.0,0.0,0.0,0.0,362.2518812860362
228,-0.040145236967453285,-408.8914553376534,0.0,0.03794948011636734,0.0,0.0,362.2518812860362
229,-8.65432212136053,-417.5457774590139,0.0,8.180971145629883,0.0,6.568925440311432,368.82080672634766
230,0.0,-417.5457774590139,0.0,0.0,0.0,0.0,368.82080672634766
231,0.0,-417.5457774590139,0.0,0.0,0.0,0.0,368.82080672634766
232,-6.061927731878701,-423.6077051908926,4.113112926483154,0.0,1.617255687713623,5.721469624899328,374.542276351247
233,-0.6789367550470871,-424.28664194593966,0.07977397739887238,0.14066290855407715,0.4213652014732361,0.6418020874261856,375.18407843867317
234,-2.587783737950126,-426.8744256838898,1.3207228183746338,0.5330559015274048,0.592465341091156,2.4462440609931946,377.63032249966636
