time_step,reward,all_rewards,grid_import_Building_1_kwh,grid_import_Building_2_kwh,grid_import_Building_3_kwh,grid_import_kwh,cumulative_grid_import_kwh
0,-14.094051361083984,-14.094051361083984,2.033644199371338,0.5619984865188599,1.689454197883606,4.285096883773804,4.285096883773804
1,-4.8242411613464355,-18.91829252243042,0.8462807536125183,0.18591776490211487,0.47319296002388,1.5053914785385132,5.790488362312317
2,-4.5262041091918945,-23.444496631622314,0.7249863147735596,0.18461598455905914,0.4455188810825348,1.3551211804151535,7.14560954272747
3,-4.52620792388916,-27.970704555511475,0.6327978372573853,0.1873515099287033,0.433448851108551,1.2535981982946396,8.39920774102211
4,-4.459650039672852,-32.430354595184326,0.6071555614471436,0.20223666727542877,0.4351603388786316,1.244552567601204,9.643760308623314
5,-6.376068115234375,-38.8064227104187,1.00062894821167,0.23087537288665771,0.49980950355529785,1.7313138246536255,11.37507413327694
6,-10.130254745483398,-48.9366774559021,1.607621669769287,0.24817126989364624,1.033126950263977,2.8889198899269104,14.26399402320385
7,-6.4550652503967285,-55.39174270629883,0.5342340469360352,0.3452141582965851,0.8840543627738953,1.7635025680065155,16.027496591210365
8,-35.9776611328125,-91.36940383911133,4.653266429901123,2.933849573135376,2.187143325805664,9.774259328842163,25.80175592005253
9,-12.280769348144531,-103.65017318725586,0.48263463377952576,0.6722479462623596,2.1317636966705322,3.2866462767124176,29.088402196764946
10,-7.254947662353516,-110.90512084960938,0.0,0.6334824562072754,1.284489393234253,1.5610186755657196,30.649420872330666
11,-9.097376823425293,-120.00249767303467,1.8172708749771118,0.6685148477554321,0.969410240650177,3.455195963382721,34.10461683571339
12,-7.339865684509277,-127.34236335754395,0.26597872376441956,0.9704316258430481,0.7307910919189453,1.967201441526413,36.0718182772398
13,0.0,-127.34236335754395,0.0,0.0,0.0,0.0,36.0718182772398
14,0.0,-127.34236335754395,0.0,0.0,0.0,0.0,36.0718182772398
15,-4.596314430236816,-131.93867778778076,0.16432055830955505,1.0962364673614502,0.06595885753631592,1.3265158832073212,37.39833416044712
16,-0.9815128445625305,-132.9201906323433,0.0,0.2912794053554535,0.0,0.0,37.39833416044712
17,-2.0019307136535645,-134.92212134599686,0.1799376904964447,0.3064201772212982,0.15006080269813538,0.6364186704158783,38.034752830863
18,-3.8805410861968994,-138.80266243219376,0.4625154137611389,0.16118374466896057,0.7676620483398438,1.3913612067699432,39.42611403763294
19,-7.471748352050781,-146.27441078424454,1.0769085884094238,0.3912005126476288,0.9811120629310608,2.4492211639881134,41.875335201621056
20,-7.0450544357299805,-153.31946521997452,0.5288646817207336,0.780853271484375,1.0705604553222656,2.3802784085273743,44.25561361014843
21,-10.561378479003906,-163.88084369897842,0.9365671873092651,0.3876185119152069,1.962751865386963,3.286937564611435,47.542551174759865
22,-7.591997146606445,-171.47284084558487,0.4215100109577179,0.19325745105743408,1.9681999683380127,2.5829674303531647,50.12551860511303
23,-7.834516525268555,-179.30735737085342,0.3560788035392761,0.18901224434375763,2.0369577407836914,2.582048788666725,52.707567393779755
24,-2.7751684188842773,-182.0825257897377,0.35421058535575867,0.18733283877372742,0.42208048701286316,0.9636239111423492,53.671191304922104
25,-3.285421371459961,-185.36794716119766,0.3527388870716095,0.17920845746994019,0.41900184750556946,0.9509491920471191,54.62214049696922
26,-3.210373878479004,-188.57832103967667,0.3514370918273926,0.16868312656879425,0.4166029393672943,0.9367231577634811,55.558863654732704
27,-6.200776100158691,-194.77909713983536,0.35007867217063904,0.1873515099287033,1.1875500679016113,1.7249802500009537,57.28384390473366
28,-7.072787284851074,-201.85188442468643,1.3546943664550781,0.20223666727542877,0.4351603388786316,1.9920913726091385,59.275935277342796
29,-7.9445695877075195,-209.79645401239395,1.3658525943756104,0.23087537288665771,0.49980950355529785,2.096537470817566,61.37247274816036
30,-7.51441764831543,-217.31087166070938,1.3301458358764648,0.24327263236045837,0.4589728116989136,2.032391279935837,63.4048640280962
31,-2.7104549407958984,-220.02132660150528,0.07796920090913773,0.19240280985832214,0.49188804626464844,0.7622600570321083,64.16712408512831
32,-3.776636481285095,-223.79796308279037,0.0,1.310782790184021,0.49013590812683105,1.4394199550151825,65.60654404014349
33,-1.1462564170360565,-224.94421949982643,0.0,0.13957519829273224,0.24809423089027405,0.0,65.60654404014349
34,-1.5993257015943527,-226.54354520142078,0.06265433132648468,0.38181352615356445,0.0,0.4262383319437504,66.03278237208724
35,-2.003319263458252,-228.54686446487904,0.3224653899669647,0.2233913242816925,0.0,0.33093805611133575,66.36372042819858
36,-16.31215476989746,-244.8590192347765,4.797369956970215,0.0,0.0,4.304076500236988,70.66779692843556
37,-5.52745246887207,-250.38647170364857,1.7521350383758545,0.0,0.0,0.984929084777832,71.6527260132134
38,0.0,-250.38647170364857,0.0,0.0,0.0,0.0,71.6527260132134
39,-2.449450969696045,-252.8359226733446,0.0,0.7720916271209717,0.0,0.0,71.6527260132134
40,-3.3793015480041504,-256.21522422134876,0.447745680809021,0.19314506649971008,0.4880902171134949,1.128980964422226,72.78170697763562
41,-1.101184606552124,-257.3164088279009,0.0,0.0,0.3666064143180847,0.21085864678025246,72.99256562441587
42,-7.294329643249512,-264.6107384711504,1.109107494354248,0.2910788059234619,1.074630618095398,2.474816918373108,75.46738254278898
43,-4.84555721282959,-269.45629568398,0.7583456039428711,0.21914196014404297,0.7263814806938171,1.7038690447807312,77.17125158756971
44,-8.508389472961426,-277.9646851569414,2.2908387184143066,0.20169100165367126,0.4507490396499634,2.9432787597179413,80.11453034728765
45,-4.206794261932373,-282.1714794188738,0.6353296637535095,0.19623863697052002,0.6992846727371216,1.5308529734611511,81.6453833207488
46,-4.197248458862305,-286.3687278777361,0.5435421466827393,0.19325745105743408,0.6922207474708557,1.429020345211029,83.07440366595984
47,-2.9074654579162598,-289.27619333565235,0.37498530745506287,0.18901224434375763,0.4267451763153076,0.9907427281141281,84.06514639407396
48,-2.8448591232299805,-292.12105245888233,0.35421058535575867,0.18733283877372742,0.42208048701286316,0.9636239111423492,85.02877030521631
49,-2.8450098037719727,-294.9660622626543,0.3527388870716095,0.18591776490211487,0.41900184750556946,0.9576584994792938,85.9864288046956
50,-2.8349528312683105,-297.8010150939226,0.3514370918273926,0.18461598455905914,0.4166029393672943,0.952656015753746,86.93908482044935
51,-2.9438998699188232,-300.74491496384144,0.3348560631275177,0.1873515099287033,0.4188297688961029,0.9410373419523239,87.88012216240168
52,-3.097740888595581,-303.842655852437,0.34860697388648987,0.20223666727542877,0.4351603388786316,0.9860039800405502,88.86612614244223
53,-3.319220542907715,-307.16187639534473,0.3487769067287445,0.23087537288665771,0.49980950355529785,1.0794617831707,89.94558792561293
