episode,episode_reward,actor_loss,critic_loss,exploration_noise
1,-213.11438973793406,,,0.199
2,-166.23623292790344,0.00647005673411996,0.012097176912204619,0.19800500000000001
3,-96.89337558887343,0.0303886266036985,0.007465132617395532,0.197014975
4,-89.66376042760363,0.10707038346294609,0.0056399442932292595,0.19602990012500002
5,-88.95166954350971,0.19752287577646002,0.005735970647249148,0.19504975062437502
6,-86.42005287814821,0.25902232755706106,0.0065938709196874225,0.19407450187125314
7,-90.4910807813937,0.28182887527392203,0.008075163993720219,0.19310412936189686
8,-85.74525880181567,0.270690103026524,0.009678212968536727,0.19213860871508737
9,-88.08250185260067,0.2351108050396114,0.010093292118450406,0.19117791567151193
10,-88.63488476977108,0.20454400774708045,0.009578480721374918,0.19022202609315436
11,-88.8719349318635,0.19489745252735924,0.008935673497824493,0.18927091596268858
12,-81.90766277902975,0.19995338845899605,0.008410388942528128,0.18832456138287512
13,-81.09224207342164,0.19790449032821641,0.008503541933250858,0.18738293857596075
14,-76.85103441296562,0.20987576860753154,0.00867145285152821,0.18644602388308096
15,-74.86344394176513,0.19564399059981066,0.010254421088098443,0.18551379376366556
16,-75.0237592891452,0.1768016351208153,0.010623019062350497,0.18458622479484724
17,-78.99057261246497,0.15656511143616741,0.010239416450360512,0.183663293670873
18,-75.48961746772244,0.14553203465875564,0.010257999207409971,0.18274497720251864
19,-69.76279660724235,0.14002299792701908,0.009848317886561528,0.18183125231650604
20,-57.68607833967866,0.09252349956683888,0.012733274776752785,0.18092209605492351
21,-60.16080959704495,-0.005902079283745547,0.015859501388426532,0.1800174855746489
22,-60.7443051549119,-0.10186521225040247,0.016132707752919497,0.17911739814677563
23,-53.88177060747521,-0.15980280266999577,0.01651801548701334,0.17822181115604174
24,-55.24710123640108,-0.21263136589829712,0.016401812973042357,0.17733070210026153
25,-52.2746750364453,-0.2734742406496625,0.01850218850580434,0.17644404858976023
26,-53.734593674971684,-0.35726412042706,0.01864961303397495,0.17556182834681144
27,-57.05620123550704,-0.4431817995407651,0.019687645260363776,0.1746840192050774
28,-53.72386971450467,-0.5219804794218013,0.019256054324011146,0.173810599109052
29,-56.10204456541316,-0.5797087883418723,0.020429071185330605,0.17294154611350673
30,-56.629220040391026,-0.660938343600537,0.018381434411810445,0.1720768383829392
31,-51.875453432621946,-0.7266499531948848,0.02048549969889151,0.1712164541910245
32,-57.783248570327075,-0.7859742505494013,0.020912965532957014,0.17036037192006936
33,-53.09036724665135,-0.822416191389564,0.020049463309896837,0.16950857006046902
34,-52.281576872113746,-0.834324061870575,0.019424579181398817,0.16866102721016668
35,-49.16895613751935,-0.856082207718877,0.02097911280430905,0.16781772207411585
36,-51.48529035326293,-0.8649095115310128,0.020327152312579092,0.16697863346374528
37,-49.39288993592306,-0.8633998548702669,0.02135356464999649,0.16614374029642656
38,-50.08075779249886,-0.8729255382639974,0.024036238805464728,0.16531302159494443
39,-50.34792717283883,-0.8700837181241191,0.024058176054307084,0.16448645648696972
40,-48.68783261860682,-0.8598666284777359,0.02417801833363128,0.16366402420453488
41,-45.005018534344806,-0.8456859554634306,0.02386813056791235,0.1628457040835122
42,-45.70422339964075,-0.8269088842772642,0.01993131298203959,0.16203147556309463
43,-47.76963486058628,-0.79929021278575,0.01813715588954253,0.16122131818527916
44,-42.46640387563632,-0.7616456364474475,0.018637306208467118,0.16041521159435276
45,-41.73342885363929,-0.7280530008553464,0.019484000855613817,0.159613135536381
46,-40.82199496888474,-0.6831025050147352,0.018366905314632805,0.15881506985869911
47,-41.05932959554294,-0.658357487848969,0.018702928141350127,0.15802099450940563
48,-40.08995942139084,-0.6363775008494068,0.018386721304036232,0.1572308895368586
49,-40.52388037007216,-0.5973224046747608,0.018252643694393906,0.1564447350891743
50,-41.65791475588437,-0.550906486570918,0.0186387009864287,0.15566251141372844
