episode,episode_reward,actor_loss,critic_loss,exploration_noise
41,-8788.180772542953,387.0286870752157,212.2272707921905,0.1628457040835122
42,-8859.29492926132,389.77862595517047,200.60627817676527,0.16203147556309463
43,-8521.16699195467,392.74619374918507,211.99800293435638,0.16122131818527916
44,-9333.782089009881,394.9595482498615,216.32733575558296,0.16041521159435276
45,-8576.125146985054,397.2111918272992,225.35485581993558,0.159613135536381
46,-8497.359753597528,399.9787896040915,228.09393157746763,0.15881506985869911
47,-8447.252471257001,401.52942870754197,229.18562297794517,0.15802099450940563
48,-9402.11293186061,402.57540880821347,210.46482453326357,0.1572308895368586
49,-8902.015249956865,404.0425979975036,205.47365541418338,0.1564447350891743
50,-8711.308497233316,405.0590367429943,219.16009286978647,0.15566251141372844
51,-8968.136017169803,406.2901858354974,209.89532277580759,0.1548841988566598
52,-8575.125645419583,407.9610569811995,211.14592250564002,0.1541097778623765
53,-8965.364455245028,408.6536280349498,211.83330737499932,0.15333922897306462
54,-9000.603069927543,410.0124314351937,211.82096333298134,0.1525725328281993
55,-8951.013416741043,410.4421082816303,205.4810738915031,0.1518096701640583
56,-9674.886538170278,411.20975236534576,205.59349038836356,0.151050621813238
57,-9055.37424037722,413.4483629420337,194.97629757219295,0.15029536870417182
58,-9241.61200344842,415.643511691246,189.2683299758338,0.14954389186065095
59,-8994.184331677854,417.6881831013941,194.12660721313307,0.1487961724013477
60,-8726.006768837571,419.7251721887496,189.01497959991158,0.14805219153934096
61,-8482.996476858854,423.03521609671094,204.66768186778785,0.14731193058164427
62,-8411.578578487039,425.23911630261756,206.16625203011927,0.14657537092873604
63,-8292.233458138537,426.13086124255693,210.81816249629884,0.14584249407409236
64,-8275.046594895422,427.6634200604138,200.60194474433825,0.1451132816037219
65,-8534.624778388767,429.5854326654044,193.99952259514694,0.1443877151957033
66,-8904.960233857855,432.3299029142037,188.8095532392096,0.14366577661972477
67,-9010.017194626853,434.9689929097352,205.36666109299958,0.14294744773662615
68,-9454.902428781614,437.89532648969924,215.79776635521478,0.14223271049794303
69,-9274.03874374926,442.15287939928504,211.8348581263684,0.14152154694545332
70,-9444.571784242988,445.06081520897624,224.86361618996992,0.14081393921072605
71,-9458.370347436517,448.3804352697975,235.1526882505881,0.1401098695146724
72,-8984.253588865278,452.0839768198833,243.65624998938887,0.13940932016709906
73,-9572.461495622993,455.4214821339317,234.430523751674,0.13871227356626356
74,-9134.324533933774,458.8073755510991,258.6489981490813,0.13801871219843223
75,-9057.547548130155,462.67611898069424,238.33936881753766,0.13732861863744006
76,-9426.299669977278,465.03038035513464,242.74094628558205,0.13664197554425286
77,-8959.839000794687,470.3202604630726,249.40435830276766,0.1359587656665316
78,-9194.522687066346,474.7719066975346,240.9310465084495,0.13527897183819892
79,-8956.183976312168,480.58723889007354,253.71220670654975,0.13460257697900793
80,-9271.331794340163,486.1646566802172,239.23546242747088,0.13392956409411289
81,-8367.809332473204,490.3303986656815,233.22939181692578,0.1332599162736423
82,-8579.653969846666,494.2450098454206,267.09107376968745,0.1325936166922741
83,-8653.355290807784,498.79503104219185,247.4286062800337,0.13193064860881273
84,-8977.719939403236,503.26670843769017,247.48404582717322,0.13127099536576867
85,-8659.814503938891,507.16465769888464,264.5357448169353,0.13061464038893983
86,-8484.500174611807,511.6630098345548,265.0335180736218,0.12996156718699514
87,-8576.762457944453,515.4529040340589,277.96035135239987,0.12931175935106015
88,-8273.875794887543,519.0718021313239,255.96109607256173,0.12866520055430486
89,-8154.131251426414,522.480666329035,271.02951873227516,0.12802187455153333
90,-8286.56110400334,525.7007992125021,257.48294486522013,0.12738176517877567
91,-8157.831198785454,529.7199544468907,238.93097044794882,0.1267448563528818
92,-8099.437346607447,533.6326914059105,255.16175974924144,0.12611113207111738
93,-8170.269391085021,536.5486131861744,264.1936945802479,0.1254805764107618
94,-8660.497525937855,539.5530327596651,254.26401544180965,0.12485317352870799
95,-8487.248230632395,542.8397406099238,267.5130585523242,0.12422890766106445
96,-7982.424506480107,546.329280763077,259.10374893167256,0.12360776312275913
97,-8423.242640074342,548.9324564927144,262.1222122786605,0.12298972430714533
98,-8249.641100853682,551.1449637592087,254.4793256672102,0.1223747756856096
99,-8197.868502728641,554.9909494795288,239.1085489986669,0.12176290180718155
100,-8428.301757670939,556.7271111372946,253.01405189100328,0.12115408729814564
101,-8188.714393302798,558.445368696486,244.84318865058486,0.12054831686165492
102,-8660.128752477001,560.4927040492709,256.52564692596735,0.11994557527734664
103,-7884.349144302309,561.4648786393591,239.35480777278894,0.11934584740095991
104,-8170.787127554417,562.5448556616177,226.5556895291855,0.11874911816395511
105,-8530.139232449234,563.5378950222477,236.10562369355904,0.11815537257313534
106,-8719.12363231009,564.6556433835514,246.52513213814217,0.11756459571026966
107,-8386.35476153344,566.1477169625782,227.52600182545203,0.1169767727317183
108,-8524.140769444406,567.6739937433447,241.21041818122706,0.1163918888680597
109,-8753.351420272142,568.9055489021482,214.32630503393182,0.11580992942371941
110,-8347.030322404578,570.9553354234125,219.5401100827192,0.11523087977660082
111,-8960.511734641623,572.0448209420365,221.36959440950227,0.11465472537771781
112,-8695.93751750514,574.5028876674689,211.5021649229344,0.11408145175082922
113,-8574.764887489378,575.7030944399773,222.3151876160432,0.11351104449207507
114,-8688.919952243567,577.5366227066401,225.44758763001593,0.11294348926961469
115,-9042.408925485564,578.7803619766765,213.6865836556001,0.11237877182326661
116,-8551.306193179451,580.9795258035249,215.2130269142119,0.11181687796415028
117,-8951.360397092998,582.7601706301884,212.87131812211038,0.11125779357432954
118,-8326.718642938882,584.770750085568,213.1200271309334,0.11070150460645789
119,-9031.863713398576,586.0868193264299,202.7773179543698,0.1101479970834256
120,-8317.882367908955,587.6538633471238,208.0496557498343,0.10959725709800847
121,-8279.004914473742,588.956976836182,196.98170347041315,0.10904927081251842
122,-8726.39673585631,590.1609267870143,194.46280408071377,0.10850402445845582
123,-8442.678039349616,590.7918382838307,194.36885628945637,0.10796150433616354
124,-8997.466864868067,591.4698592439314,203.33854655131842,0.10742169681448273
125,-8339.781347205862,593.5035696653066,209.46083443420156,0.10688458833041031
126,-8341.287500809878,594.8744645204929,186.47708662560984,0.10635016538875826
127,-8266.618978895247,596.6985158694802,196.27806338547666,0.10581841456181447
128,-8238.073079753201,596.7975677787346,187.6553093136932,0.1052893224890054
129,-9203.672132613137,598.8558565227312,190.5021542905932,0.10476287587656037
130,-8736.793360992335,600.9718744227551,200.252581006131,0.10423906149717757
131,-8582.966969432833,602.7136630295712,192.98594133910285,0.10371786618969168
132,-8582.81757886801,603.7701683415822,192.707614617487,0.10319927685874322
133,-8123.129512169398,605.0720281057132,191.33294983334602,0.10268328047444951
134,-8461.557669427712,606.6620714296386,192.15539831975903,0.10216986407207726
135,-8383.761277265847,607.8266625331406,191.79876002283854,0.10165901475171688
136,-8524.586910709739,608.5606006097064,199.76490449441158,0.10115071967795829
137,-8205.420562790707,609.4483880267189,190.2595410300561,0.10064496607956849
138,-8136.283944196999,609.9443840695355,187.63260379520676,0.10014174124917065
139,-8359.286310324445,610.813989546435,183.6705274727812,0.09964103254292479
140,-8610.772477209568,611.2927270711546,195.96064202278149,0.09914282738021017
141,-8444.861067917198,612.6296549705537,188.14891475629742,0.09864711324330912
142,-8477.602616477758,612.8668516793072,188.97864655559684,0.09815387767709258
143,-8574.905895365402,613.7358552086503,182.67709280552552,0.09766310828870711
144,-8365.612094182521,614.8676112656467,181.9079821484477,0.09717479274726358
145,-8233.790413287235,615.5038480161792,173.1054944289079,0.09668891878352726
146,-8207.092755379155,615.8776735775328,173.65051612800949,0.09620547418960962
147,-8005.310726817697,615.7670036814641,169.97625787599694,0.09572444681866157
148,-8070.042649045587,616.3726474724824,179.33019649203197,0.09524582458456826
149,-8109.663911893964,616.7353513927221,174.38264456843137,0.09476959546164541
150,-8144.837073028088,617.0159862873783,167.0724767968784,0.09429574748433718
151,-8338.951625347137,616.9037920404044,181.4913232668053,0.09382426874691549
152,-8811.191311249873,616.6696185667757,189.97430190721707,0.09335514740318092
153,-8638.0120562464,616.1734457851617,181.76948892224647,0.09288837166616501
154,-8470.584795098752,615.1597992919583,177.81234710438693,0.09242392980783419
155,-8570.105200437596,614.7285228405609,175.25539340893317,0.09196181015879502
156,-8476.438988249283,615.3254690793691,186.51429813793538,0.09150200110800105
157,-8387.416137650609,616.0570125234973,183.64381490397022,0.09104449110246104
158,-8317.920699313283,616.765033154229,174.4899844088707,0.09058926864694875
159,-8138.69555073604,617.800788126005,189.7379716175488,0.090136322303714
160,-8668.594574857969,618.806442069742,168.47408212972118,0.08968564069219544
161,-8602.546870037913,619.2311534642841,181.44100326622976,0.08923721248873447
162,-8012.216817036271,620.1736048670571,163.4303320936434,0.08879102642629079
163,-8396.925978608197,620.1509996183393,176.82817107878407,0.08834707129415934
164,-8011.129660028499,620.9520599832124,172.14167084249567,0.08790533593768854
165,-8518.959700630978,620.6862511137431,165.90875835179952,0.0874658092580001
166,-8486.924078166485,620.6415653998066,173.88494637480034,0.0870284802117101
167,-8390.545177209191,621.4780939815771,165.8745109706661,0.08659333781065155
168,-8352.896705593914,623.4321986000793,180.01844518075234,0.0861603711215983
169,-8990.88030359894,622.6246473712947,158.95011771338704,0.0857295692659903
170,-8324.272134331986,623.9035313464339,169.2682625846173,0.08530092141966035
171,-8421.672500638291,626.0054585293702,168.80495512303125,0.08487441681256205
172,-8553.34056864772,626.8180459649905,166.06974785052685,0.08445004472849925
173,-8003.986218566075,627.8386971549298,169.28310588470586,0.08402779450485676
174,-8474.222232744098,628.0950682405305,159.69089651306746,0.08360765553233247
175,-8142.571174586192,628.9682801396525,168.8480332630566,0.0831896172546708
176,-8029.203810058534,629.6482903874468,161.53618393687114,0.08277366916839746
177,-8593.990939251147,630.371674984652,157.8022607583164,0.08235980082255547
178,-8473.477590691298,631.4830335847857,154.21680241930966,0.08194800181844268
179,-8059.996322358027,631.8289548743916,160.56236547223384,0.08153826180935046
180,-7660.833167783916,632.5667738191607,164.84561216648828,0.08113057050030371
181,-7828.796678479761,631.8824971375445,157.1435655002302,0.0807249176478022
182,-8722.574707040563,632.298345106865,150.11381374247713,0.08032129305956318
183,-9364.611549107358,634.0516955888984,148.0909761261708,0.07991968659426536
184,-8579.245454397053,634.7093283450322,159.67058943110482,0.07952008816129404
185,-8962.595416458324,634.1248956714784,153.52854968244742,0.07912248772048756
186,-9162.108633606229,634.8442045803362,158.93053473418215,0.07872687528188513
187,-8620.673328868113,637.3119901569563,152.23924018743142,0.0783332409054757
188,-8689.29388986621,638.6013062202549,149.40669830385932,0.07794157470094833
189,-7962.9608794339,639.519431081037,146.5363190164155,0.07755186682744358
190,-8427.777518630028,640.006904357995,147.89156177080392,0.07716410749330636
191,-8044.016027506441,640.984006072616,164.03856355457543,0.07677828695583983
192,-8112.845588099211,640.8033235892135,146.9421387779862,0.07639439552106063
193,-8151.4403309915215,641.1524837318813,152.46634322313673,0.07601242354345533
194,-7981.897403517272,641.1278867336905,149.4520611928799,0.07563236142573805
195,-7912.0052182376385,640.5820386353388,165.83043400070764,0.07525419961860937
196,-7863.112728212029,641.2469360181784,149.5899025409046,0.07487792862051632
197,-8221.713990969583,639.456525396737,162.76914719646598,0.07450353897741373
198,-8171.457215277478,639.7213316427982,164.80183496064038,0.07413102128252666
199,-8417.274879516102,638.2612152736276,157.40211930361178,0.07376036617611402
200,-7984.309031632263,637.6008622510377,165.54417580192046,0.07339156434523345
