episode,episode_reward,epsilon
133,-4006.762589298937,0.05
134,-4059.9732702267884,0.05
135,-4829.683503502662,0.05
136,-4924.182235595217,0.05
137,-4595.715240969632,0.05
138,-3915.634703031149,0.05
139,-4326.756357172884,0.05
140,-4422.97325251746,0.05
141,-4555.59805733099,0.05
142,-4600.6882258812075,0.13
143,-5955.416156400699,0.05
144,-4313.812605579655,0.05
145,-4076.478444070423,0.05
146,-4902.814322368444,0.05
147,-4161.014654539062,0.05
148,-4976.811475605256,0.05
149,-4422.296257755217,0.05
150,-3816.3630052441176,0.13
151,-5667.081308837253,0.05
152,-4182.170332093088,0.05
153,-4178.4295072581135,0.05
154,-4127.666478026002,0.05
155,-4680.841680818936,0.05
156,-4410.794771521056,0.05
157,-4502.171683487368,0.05
158,-3902.0402744498915,0.13
159,-6304.262234927808,0.05
160,-4534.317333657953,0.05
161,-4471.453790449321,0.05
162,-5648.06258722434,0.05
163,-4698.166823092823,0.05
164,-5280.9199367830715,0.05
165,-5624.467079492562,0.05
166,-4544.023796993017,0.13
167,-5790.2892379285295,0.05
168,-4709.434597327783,0.05
169,-5118.76811270895,0.05
170,-4380.001898046918,0.05
171,-4100.299501063728,0.05
172,-4890.180744230016,0.05
173,-4116.553262120811,0.05
174,-5656.374437876515,0.13
175,-6722.186508608866,0.05
176,-5670.545684894887,0.05
177,-3906.3174165772716,0.05
178,-3922.5954711039003,0.05
179,-4896.608223064766,0.05
180,-5198.547546644733,0.05
181,-4265.0482352766885,0.05
182,-5370.977833288924,0.13
183,-5726.918850706748,0.05
184,-4530.780764972938,0.05
185,-3951.9605328088383,0.05
186,-4369.19806830388,0.05
187,-4287.016130207006,0.05
188,-4136.533165836284,0.05
189,-4655.39509962941,0.05
190,-4688.148682017141,0.13
191,-5351.615535458908,0.05
192,-3714.544655089094,0.05
193,-4818.356982552114,0.05
194,-5141.317993250335,0.05
195,-4347.638802306018,0.05
196,-4514.963750876046,0.05
197,-4362.804556639963,0.05
198,-5541.822880931808,0.13
199,-6145.143063043173,0.05
200,-4530.290623777462,0.05
