episode,episode_reward,actor_loss,critic_loss,exploration_noise
1,-4169.772987604141,,,0.199
2,-2620.3247508797795,4.530372770812897,3.490445825396475,0.19800500000000001
3,-1351.407862317632,6.98467349939784,2.55443960552587,0.197014975
4,-1332.7448549669934,9.674638423203428,2.5050271865555573,0.19602990012500002
5,-1314.6154119018465,11.707291014171277,2.239302347946565,0.19504975062437502
6,-1306.0206369998632,13.297384926606286,2.0774423389673564,0.19407450187125314
7,-1307.3412897367962,14.660267654811557,2.0374010138120373,0.19310412936189686
8,-1316.3800979033113,15.84904630260441,2.028741726125895,0.19213860871508737
9,-1319.3269387730397,16.797897983492664,2.039555738715038,0.19117791567151193
10,-1305.2510116132908,17.570021842882266,2.0014755793838077,0.19022202609315436
11,-1314.094384163618,18.180505813577412,2.004010309761854,0.18927091596268858
12,-1305.2178736608475,18.70306343694058,2.0834874183312575,0.18832456138287512
13,-1295.334477967932,19.153557131452917,2.033004725427057,0.18738293857596075
14,-1314.3837862201035,19.603535353722926,2.027997846149105,0.18644602388308096
15,-1305.4183307229541,19.84794470265777,1.9907478642065768,0.18551379376366556
16,-1299.0780044771964,20.203965443066,1.9761664755486978,0.18458622479484724
17,-1299.2664008120773,20.53686898275277,1.949422348938333,0.183663293670873
18,-1295.6390491737984,20.680781848573222,2.011539287792625,0.18274497720251864
19,-1303.9028892293572,20.813167893007833,1.9448765473173457,0.18183125231650604
20,-1302.8880648794584,20.863251573353054,1.9315516967766806,0.18092209605492351
21,-1295.2855705944821,21.030575106306433,1.8679805615183707,0.1800174855746489
22,-1288.77561254974,21.187227710729182,1.8552793290916836,0.17911739814677563
23,-1288.0485069985734,21.331758973993082,1.8206930068504164,0.17822181115604174
24,-1293.2194935958833,21.494783199877997,1.8149328691074016,0.17733070210026153
25,-1285.4481220118469,21.68970826670258,1.7432084779082817,0.17644404858976023
26,-1294.2991524826502,21.975154234736287,1.70337184049158,0.17556182834681144
27,-1288.3914420206565,22.181743269006468,1.72357650799612,0.1746840192050774
28,-1295.3649357164977,22.435142270381327,1.748858751773171,0.173810599109052
29,-1292.256343085668,22.684979458677585,1.600604957599136,0.17294154611350673
30,-1297.3005548425717,22.897067673514716,1.5640307470886696,0.1720768383829392
31,-1286.3172392277047,23.054838130139178,1.5746646486999925,0.1712164541910245
32,-1305.1189106706297,23.179811382161063,1.4751646245139365,0.17036037192006936
33,-1295.4747623042203,23.324235626984702,1.3827753991344542,0.16950857006046902
34,-1290.352831455879,23.47299761234968,1.3547613797333709,0.16866102721016668
35,-1293.9063638865482,23.59351920285709,1.3597964291280764,0.16781772207411585
36,-1282.1111265396466,23.66256381473886,1.3521608035488155,0.16697863346374528
37,-1292.5558870461537,23.699995982630362,1.2850113671910282,0.16614374029642656
38,-1283.2719114612555,23.90791280213251,1.274954228557035,0.16531302159494443
39,-1291.1822628106456,24.028610951048275,1.2436640672126633,0.16448645648696972
40,-1294.371503164526,24.13406714013621,1.3092705391046897,0.16366402420453488
