run_id,episode,episode_reward,epsilon
2,48,-2019.723259566035,0.23692775868212176
2,49,-2094.9888962940868,0.22992548518672384
2,50,-2159.173430933908,0.22313016014842982
2,51,-2091.9873094717764,0.21653566731600707
2,52,-2089.0819306747694,0.21013607120076472
2,53,-2099.6183157499963,0.20392561173421347
2,54,-2086.560991087873,0.1978986990836147
2,55,-2061.4822839132194,0.19204990862075413
2,56,-2117.7327038902654,0.18637397603940997
2,57,-2124.6306451791975,0.2608657926171221
2,58,-2144.2324047760044,0.17552040061699686
2,59,-2025.9914292552526,0.17033298882540943
2,60,-2052.5484806253794,0.16529888822158656
2,61,-1958.1792708892533,0.1604135677751728
2,62,-2034.7070951358608,0.15567263036799733
2,63,-1841.1506597389546,0.15107180883637086
2,64,-1951.4484363063484,0.14660696213035015
2,65,-1912.8473305694165,0.1422740715865136
2,66,-1949.426684946216,0.13806923731089282
2,67,-1942.8674736787048,0.13398867466880499
2,68,-1970.5645709071498,0.1300287108784259
2,69,-1829.568869390929,0.12618578170503877
2,70,-1882.6456837072762,0.1224564282529819
2,71,-1878.9749985189553,0.11883729385240965
2,72,-1954.843373559151,0.11532512103806251
2,73,-1895.7631562479828,0.11191674861732888
2,74,-1815.2437732189971,0.10860910882495801
2,75,-1930.6225827680914,0.10539922456186433
2,76,-1926.4766583476865,0.10228420671553748
2,77,-1873.5438927866564,0.09926125155964566
2,78,-1957.6930635629692,0.09632763823049303
2,79,-1960.161005419876,0.09348072627805847
2,80,-2030.2643019929578,0.09071795328941251
3,1,-3801.2048794134566,0.9704455335485082
3,2,-3603.1477161875405,0.9417645335842487
3,3,-3654.9560865481753,0.9139311852712282
3,4,-3589.3333036173526,0.8869204367171575
3,5,-3684.9864821065557,0.8607079764250578
3,6,-3544.2094536185264,0.835270211411272
3,7,-3440.323847914449,0.8105842459701871
3,8,-3365.275063257622,0.7866278610665535
3,9,-3311.2632792588474,0.7633794943368531
3,10,-3373.4378290156574,0.7408182206817179
3,11,-3252.555807051229,0.7189237334319262
3,12,-3310.2213272791855,0.697676326071031
3,13,-3250.7742904740667,0.6770568744981647
3,14,-3073.844365769377,0.6570468198150567
3,15,-2906.359258511924,0.6376281516217733
3,16,-2918.676776821567,0.6187833918061408
3,17,-2896.61742366326,0.6004955788122659
3,18,-2749.0756565656,0.5827482523739896
3,19,-2798.653869481112,0.5655254386995371
3,20,-2893.881422203528,0.5488116360940265
3,21,-2683.6935195290034,0.5325918010068972
3,22,-2723.862157588517,0.5168513344916993
3,23,-2814.5702657100937,0.5015760690660556
3,24,-2738.013329533205,0.4867522559599717
3,25,-2648.3237343203277,0.4723665527410147
3,26,-2546.461489566069,0.4584060113052235
3,27,-2640.676110554726,0.44485806622294116
3,28,-2444.490975622213,0.43171052342907973
3,29,-2440.4706754022436,0.418951549247639
3,30,-2593.1428681040443,0.40656965974059917
3,31,-2284.795344133765,0.39455371037160114
3,32,-2329.623538803358,0.38289288597511206
3,33,-2438.2160505064785,0.3715766910220457
3,34,-2257.14240096308,0.3605949401730783
3,35,-2295.3248735939574,0.3499377491111553
3,36,-2421.5651955398253,0.3395955256449391
3,37,-2332.7590946201763,0.3295589610751891
3,38,-2217.865009132155,0.31981902181630395
3,39,-2182.264138991336,0.31036694126548503
3,40,-2417.6876202589874,0.30119421191220214
3,41,-2285.8742904880364,0.2922925776808594
3,42,-2141.710173166626,0.2836540264997704
3,43,-2128.286817607618,0.27527078308975234
3,44,-2169.6459028585946,0.2671353019658504
3,45,-2174.0253412266065,0.25924026064589156
3,46,-2132.993460601656,0.2515785530597565
3,47,-2221.501014157183,0.2441432831534371
3,48,-2109.164047882777,0.23692775868212176
3,49,-2062.984338257053,0.22992548518672384
3,50,-2123.775587971315,0.22313016014842982
3,51,-2152.064173922935,0.21653566731600707
3,52,-2112.0500777743546,0.21013607120076472
3,53,-2026.1694445592739,0.20392561173421347
3,54,-2108.0532453981477,0.1978986990836147
3,55,-2198.4994082350822,0.19204990862075413
3,56,-1994.2071652770746,0.18637397603940997
3,57,-2039.821756565358,0.1808657926171221
3,58,-2043.907593842861,0.17552040061699686
3,59,-2100.7840291915,0.17033298882540943
3,60,-2095.5101286968857,0.16529888822158656
3,61,-2191.626983410325,0.1604135677751728
3,62,-2073.1055639976285,0.15567263036799733
3,63,-2092.7522672676473,0.15107180883637086
3,64,-2065.6035330060176,0.14660696213035015
3,65,-1966.3589668203392,0.1422740715865136
3,66,-1915.5555465588027,0.13806923731089282
3,67,-1870.7600288629967,0.13398867466880499
3,68,-1984.2942367192302,0.1300287108784259
3,69,-1854.4194750172157,0.12618578170503877
3,70,-1919.935553940599,0.1224564282529819
3,71,-1900.7127255351563,0.11883729385240965
3,72,-1813.8538162359566,0.11532512103806251
3,73,-1839.5127109414125,0.11191674861732888
3,74,-1799.230529930151,0.10860910882495801
3,75,-1913.2405296266054,0.10539922456186433
3,76,-1832.9007074915767,0.10228420671553748
3,77,-1926.198077719178,0.09926125155964566
3,78,-1889.1641151346023,0.09632763823049303
3,79,-1904.4256949642324,0.09348072627805847
3,80,-1876.911843093652,0.09071795328941251
4,1,-3758.6454712964214,0.9704455335485082
4,2,-3704.155411354671,0.9417645335842487
4,3,-3754.0238487812053,0.9139311852712282
4,4,-3491.9762288786774,0.8869204367171575
4,5,-3606.144338066712,0.8607079764250578
4,6,-3561.1323994664176,0.835270211411272
4,7,-3430.7751802287303,0.8105842459701871
4,8,-3401.0351109282124,0.7866278610665535
4,9,-3159.4955155982375,0.7633794943368531
4,10,-3227.405031697087,0.7408182206817179
4,11,-3146.15559786901,0.7189237334319262
4,12,-3063.5040391670836,0.697676326071031
4,13,-3023.2565356447503,0.6770568744981647
4,14,-3034.0278878330296,0.6570468198150567
4,15,-2983.7688195413916,0.6376281516217733
4,16,-3094.7160437581724,0.6187833918061408
4,17,-2789.60739781226,0.6004955788122659
4,18,-2879.488068266863,0.5827482523739896
4,19,-2874.560903119042,0.5655254386995371
4,20,-2887.5614303476104,0.5488116360940265
4,21,-2760.84208245263,0.5325918010068972
4,22,-2594.0022381397057,0.5168513344916993
4,23,-2777.148056344645,0.5015760690660556
4,24,-2583.688117780811,0.4867522559599717
4,25,-2593.502888101758,0.4723665527410147
4,26,-2598.461835901181,0.4584060113052235
4,27,-2614.2622695121418,0.44485806622294116
4,28,-2455.4150265454564,0.43171052342907973
4,29,-2501.599583805799,0.418951549247639
4,30,-2533.861746912465,0.40656965974059917
4,31,-2460.1895821589374,0.39455371037160114
4,32,-2453.9379886342567,0.38289288597511206
4,33,-2372.0587599635596,0.3715766910220457
4,34,-2388.274118398639,0.3605949401730783
4,35,-2351.142155944893,0.3499377491111553
4,36,-2325.401740351785,0.3395955256449391
4,37,-2283.9258379446665,0.3295589610751891
4,38,-2306.798539997536,0.31981902181630395
4,39,-2234.0877813319007,0.31036694126548503
4,40,-2220.472460357636,0.30119421191220214
4,41,-2230.0929873714445,0.2922925776808594
4,42,-2131.6069070284416,0.2836540264997704
4,43,-2168.2466652994112,0.27527078308975234
4,44,-2205.588017244131,0.2671353019658504
4,45,-2073.1761834737576,0.25924026064589156
4,46,-2168.0618713555355,0.2515785530597565
4,47,-2295.945533892618,0.2441432831534371
4,48,-2173.404780937002,0.23692775868212176
4,49,-2005.6839194943595,0.22992548518672384
4,50,-2002.8132935163665,0.22313016014842982
4,51,-2121.941214226049,0.21653566731600707
4,52,-2135.2750814406463,0.21013607120076472
4,53,-2048.534470577422,0.20392561173421347
4,54,-2051.670812656331,0.1978986990836147
4,55,-2115.7361334474544,0.19204990862075413
4,56,-2089.5821689431573,0.18637397603940997
4,57,-2088.2175183717086,0.1808657926171221
4,58,-1944.595349036887,0.17552040061699686
4,59,-1913.538668958749,0.17033298882540943
4,60,-1998.6646092266474,0.16529888822158656
4,61,-2035.150687363972,0.1604135677751728
4,62,-1993.4857182027997,0.15567263036799733
4,63,-2006.6331032885573,0.15107180883637086
4,64,-1907.798299706989,0.14660696213035015
4,65,-1777.9540088464564,0.1422740715865136
4,66,-1718.635753996751,0.13806923731089282
4,67,-1881.3493823387898,0.13398867466880499
4,68,-2003.4676754792674,0.1300287108784259
4,69,-1835.1723249313643,0.12618578170503877
4,70,-1960.7224800460103,0.1224564282529819
4,71,-1953.437989736954,0.11883729385240965
4,72,-1881.4857353879054,0.11532512103806251
4,73,-1874.736517384129,0.11191674861732888
4,74,-1860.256329332586,0.10860910882495801
4,75,-1937.657197802911,0.10539922456186433
4,76,-1901.881301838283,0.10228420671553748
4,77,-1921.1673175665026,0.17926125155964567
4,78,-2055.443674377635,0.09632763823049303
4,79,-1958.7425892922472,0.09348072627805847
4,80,-1779.4722696150363,0.09071795328941251
5,1,-3820.0983190716906,0.9704455335485082
5,2,-3779.258468010803,0.9417645335842487
5,3,-3519.1444347112006,0.9139311852712282
5,4,-3622.9317682963037,0.8869204367171575
5,5,-3585.138218150913,0.8607079764250578
5,6,-3535.3094419092345,0.835270211411272
5,7,-3459.62729530832,0.8105842459701871
5,8,-3411.7326966209166,0.7866278610665535
5,9,-3286.69168511043,0.7633794943368531
5,10,-3296.18557150701,0.7408182206817179
5,11,-3192.4693014758363,0.7189237334319262
5,12,-3240.0402937314357,0.697676326071031
5,13,-3178.4760079095468,0.6770568744981647
5,14,-3140.997839718526,0.6570468198150567
5,15,-2979.1997095412535,0.6376281516217733
5,16,-2897.660822960166,0.6187833918061408
5,17,-2993.6262772315117,0.6004955788122659
5,18,-2842.010968623366,0.5827482523739896
5,19,-2680.707481166269,0.5655254386995371
5,20,-2693.231063053924,0.5488116360940265
5,21,-2738.2428054897973,0.5325918010068972
5,22,-2676.634224625153,0.5168513344916993
5,23,-2738.9330315411667,0.5015760690660556
5,24,-2576.415489579418,0.4867522559599717
5,25,-2616.276809971534,0.4723665527410147
5,26,-2693.762748293418,0.4584060113052235
5,27,-2564.539301172822,0.44485806622294116
5,28,-2479.3048388779916,0.43171052342907973
5,29,-2473.6989310277445,0.418951549247639
5,30,-2419.491672543847,0.40656965974059917
5,31,-2438.6857794780253,0.39455371037160114
5,32,-2374.318424698363,0.38289288597511206
5,33,-2394.2944518091135,0.3715766910220457
5,34,-2293.145728873621,0.3605949401730783
5,35,-2210.6657290883995,0.3499377491111553
5,36,-2229.7638322624434,0.3395955256449391
5,37,-2405.8901137240846,0.3295589610751891
5,38,-2286.321514541593,0.31981902181630395
5,39,-2169.8965148020834,0.31036694126548503
5,40,-2210.3052403735446,0.30119421191220214
5,41,-2130.206814029895,0.2922925776808594
5,42,-2132.738591798897,0.2836540264997704
5,43,-2191.7729572114463,0.27527078308975234
5,44,-2288.491360529519,0.2671353019658504
5,45,-2193.288738145451,0.25924026064589156
5,46,-2260.724621031609,0.2515785530597565
5,47,-2027.3119429597898,0.2441432831534371
5,48,-2126.6691481140806,0.23692775868212176
5,49,-2070.8648921524136,0.22992548518672384
5,50,-2122.717852658,0.22313016014842982
5,51,-2040.0069908409644,0.21653566731600707
5,52,-2213.1593056074626,0.21013607120076472
5,53,-2062.266212502775,0.20392561173421347
5,54,-2032.6094082356328,0.1978986990836147
5,55,-2059.7006751007443,0.19204990862075413
5,56,-2064.5199881979593,0.18637397603940997
5,57,-2031.2519730362924,0.1808657926171221
5,58,-2043.7863152705918,0.17552040061699686
5,59,-2046.734674835527,0.17033298882540943
5,60,-2009.9168430300756,0.16529888822158656
5,61,-1938.4866711006136,0.1604135677751728
5,62,-2028.5720762194478,0.15567263036799733
5,63,-1957.0035908103048,0.15107180883637086
5,64,-1969.5120608265474,0.14660696213035015
5,65,-2062.5394344398023,0.1422740715865136
5,66,-1889.7677350604372,0.13806923731089282
5,67,-1787.2412629081025,0.13398867466880499
5,68,-1939.5571492311374,0.1300287108784259
5,69,-1998.0054100708853,0.12618578170503877
5,70,-1933.1274674895042,0.1224564282529819
5,71,-1903.363880890974,0.11883729385240965
5,72,-1869.9577658243234,0.11532512103806251
5,73,-1825.4262132117478,0.11191674861732888
5,74,-1850.5732963716237,0.10860910882495801
5,75,-1889.3470736505644,0.10539922456186433
5,76,-1946.9923459931945,0.10228420671553748
5,77,-1830.3200418884114,0.09926125155964566
5,78,-1931.1688736979206,0.09632763823049303
5,79,-1761.755903135543,0.09348072627805847
5,80,-1909.917111877047,0.09071795328941251
